target,method,sample_rate_hz,taps,fft_size,phase_delay_samples,frequency_hz,target_magnitude_db,magnitude_db,group_delay_samples,delay_weight
parametric-eq,minphase-truncation,48000,129,1024,0,1078.125,1.42686665e-06,-0.000301669004,-0.859857183,0
parametric-eq,minphase-truncation,48000,129,1024,0,1125,1.78191371e-06,-0.00057706261,-0.900648484,0
parametric-eq,minphase-truncation,48000,129,1024,0,1171.875,-1.91028239e-07,-0.000520967139,-0.940466543,0
parametric-eq,minphase-truncation,48000,129,1024,0,1218.75,-3.48869958e-06,-0.000148273385,-0.97989604,0
parametric-eq,minphase-truncation,48000,129,1024,0,1265.625,-6.04949083e-06,0.000334183998,-1.02250135,0
parametric-eq,minphase-truncation,48000,129,1024,0,1312.5,-5.82037448e-06,0.000640290121,-1.07327889,0
parametric-eq,minphase-truncation,48000,129,1024,0,1359.375,-1.68058645e-06,0.000573371585,-1.13622747,0
parametric-eq,minphase-truncation,48000,129,1024,0,1406.25,6.94501598e-06,0.000153452348,-1.21247033,0
parametric-eq,minphase-truncation,48000,129,1024,0,1453.125,2.30449825e-05,-0.000376103185,-1.30015251,0
parametric-eq,minphase-truncation,48000,129,1024,0,1500,5.88798838e-05,-0.000673326706,-1.39637896,0
parametric-eq,minphase-truncation,48000,129,1024,0,1546.875,0.000148562119,-0.00048233226,-1.50024802,0
parametric-eq,minphase-truncation,48000,129,1024,0,1593.75,0.000369491928,0.000241601611,-1.61526727,0
parametric-eq,minphase-truncation,48000,129,1024,0,1640.625,0.000877883735,0.00136752446,-1.74963499,0
parametric-eq,minphase-truncation,48000,129,1024,0,1687.5,0.0019658269,0.00280554398,-1.91401413,0
parametric-eq,minphase-truncation,48000,129,1024,0,1734.375,0.00414842236,0.00482771763,-2.11788144,0
parametric-eq,minphase-truncation,48000,129,1024,0,1781.25,0.00828818364,0.00835981398,-2.36641301,0
parametric-eq,minphase-truncation,48000,129,1024,0,1828.125,0.0157592335,0.0151333088,-2.65958336,1.00078382
parametric-eq,minphase-truncation,48000,129,1024,0,1875,0.0286459369,0.0276803252,-2.99377969,1.00171926
parametric-eq,minphase-truncation,48000,129,1024,0,1921.875,0.0499604709,0.0492657806,-3.36446502,1.00355647
parametric-eq,minphase-truncation,48000,129,1024,0,1968.75,0.0838528187,0.0839085355,-3.76731137,1.00696686
parametric-eq,minphase-truncation,48000,129,1024,0,2015.625,0.135775804,0.136594305,-4.1956496,1.0129755
parametric-eq,minphase-truncation,48000,129,1024,0,2062.5,0.212557349,0.213633002,-4.63416258,1.02306631
parametric-eq,minphase-truncation,48000,129,1024,0,2109.375,0.322322373,0.322937438,-5.05152445,1.03929061
parametric-eq,minphase-truncation,48000,129,1024,0,2156.25,0.474199843,0.473912527,-5.39648775,1.06438007
parametric-eq,minphase-truncation,48000,129,1024,0,2203.125,0.67775312,0.676731494,-5.60121986,1.10187377
parametric-eq,minphase-truncation,48000,129,1024,0,2250,0.942096207,0.941030346,-5.59217625,1.15627778
parametric-eq,minphase-truncation,48000,129,1024,0,2296.875,1.27471803,1.27433903,-5.30429388,1.23327628
parametric-eq,minphase-truncation,48000,129,1024,0,2343.75,1.68013384,1.68068654,-4.69234967,1.33999996
parametric-eq,minphase-truncation,48000,129,1024,0,2390.625,2.15859353,2.1596703,-3.7361882,1.485322
parametric-eq,minphase-truncation,48000,129,1024,0,2437.5,2.7051489,2.70600834,-2.44169033,1.68008744
parametric-eq,minphase-truncation,48000,129,1024,0,2484.375,3.3093565,3.30946016,-0.841336141,1.9370829
parametric-eq,minphase-truncation,48000,129,1024,0,2531.25,3.95575134,3.95510281,1.00496602,2.27042586
parametric-eq,minphase-truncation,48000,129,1024,0,2578.125,4.62501678,4.62408998,3.0121334,2.69393556
parametric-eq,minphase-truncation,48000,129,1024,0,2625,5.29559324,5.29496953,5.07828123,3.21803963
parametric-eq,minphase-truncation,48000,129,1024,0,2671.875,5.94539149,5.94539726,7.09795834,3.84503744
parametric-eq,minphase-truncation,48000,129,1024,0,2718.75,6.5533206,6.55388375,8.97546917,4.56324306
parametric-eq,minphase-truncation,48000,129,1024,0,2765.625,7.10045845,7.10121243,10.6338245,5.34163836
parametric-eq,minphase-truncation,48000,129,1024,0,2812.5,7.57082025,7.57134134,12.0178119,6.12772374
parametric-eq,minphase-truncation,48000,129,1024,0,2859.375,7.95177226,7.95180205,13.0924213,6.85136693
parametric-eq,minphase-truncation,48000,129,1024,0,2906.25,8.23418069,8.23373404,13.8389468,7.43580626
parametric-eq,minphase-truncation,48000,129,1024,0,2953.125,8.41239003,8.41172228,14.2508035,7.81374097
parametric-eq,minphase-truncation,48000,129,1024,0,3000,8.48410625,8.4835743,14.3302981,7.94328235
parametric-eq,minphase-truncation,48000,129,1024,0,3046.875,8.45023363,8.45011928,14.0868612,7.81767985
parametric-eq,minphase-truncation,48000,129,1024,0,3093.75,8.31468663,8.31505803,13.5367502,7.4651635
parametric-eq,minphase-truncation,48000,129,1024,0,3140.625,8.0841761,8.08484697,12.7039031,6.93961997
parametric-eq,minphase-truncation,48000,129,1024,0,3187.5,7.76795251,7.76856357,11.6213419,6.30645232
parametric-eq,minphase-truncation,48000,129,1024,0,3234.375,7.37747997,7.3776774,10.3322498,5.62894446
parametric-eq,minphase-truncation,48000,129,1024,0,3281.25,6.92601502,6.9256495,8.88966923,4.95886024
parametric-eq,minphase-truncation,48000,129,1024,0,3328.125,6.42807445,6.42731492,7.35392389,4.33239286
parametric-eq,minphase-truncation,48000,129,1024,0,3375,5.8987975,5.89807367,5.78761134,3.7705025
parametric-eq,minphase-truncation,48000,129,1024,0,3421.875,5.35323549,5.35300608,4.24929014,3.2818013
parametric-eq,minphase-truncation,48000,129,1024,0,3468.75,4.80563021,4.80608981,2.78812691,2.86627174
parametric-eq,minphase-truncation,48000,129,1024,0,3515.625,4.26875966,4.26967228,1.4417129,2.51869932
parametric-eq,minphase-truncation,48000,129,1024,0,3562.5,3.7534283,3.75423114,0.237487937,2.23131642
parametric-eq,minphase-truncation,48000,129,1024,0,3609.375,3.26815595,3.26830764,-0.804300069,1.99558181
parametric-eq,minphase-truncation,48000,129,1024,0,3656.25,2.81908171,2.8184392,-1.66932547,1.80323519
parametric-eq,minphase-truncation,48000,129,1024,0,3703.125,2.4100602,2.40901145,-2.35124542,1.64683073
parametric-eq,minphase-truncation,48000,129,1024,0,3750,2.04290086,2.04213039,-2.85538086,1.51993678
parametric-eq,minphase-truncation,48000,129,1024,0,3796.875,1.71769215,1.71772186,-3.20008619,1.41714408
parametric-eq,minphase-truncation,48000,129,1024,0,3843.75,1.43315947,1.43398467,-3.41304471,1.33397795
parametric-eq,minphase-truncation,48000,129,1024,0,3890.625,1.18701926,1.18810258,-3.52354769,1.26677272
parametric-eq,minphase-truncation,48000,129,1024,0,3937.5,0.976305773,0.976937065,-3.55504482,1.21254063
parametric-eq,minphase-truncation,48000,129,1024,0,3984.375,0.797656013,0.797427666,-3.52221278,1.16885118
parametric-eq,minphase-truncation,48000,129,1024,0,4031.25,0.647545018,0.646616797,-3.43365186,1.13372709
parametric-eq,minphase-truncation,48000,129,1024,0,4078.125,0.522467951,0.521449373,-3.2975836,1.10555798
parametric-eq,minphase-truncation,48000,129,1024,0,4125,0.419070441,0.418612557,-3.12623048,1.08303036
parametric-eq,minphase-truncation,48000,129,1024,0,4171.875,0.334233078,0.334609388,-2.93590152,1.06507144
parametric-eq,minphase-truncation,48000,129,1024,0,4218.75,0.265119105,0.266066632,-2.74301199,1.05080437
parametric-eq,minphase-truncation,48000,129,1024,0,4265.625,0.209195306,0.210102917,-2.55897988,1.03951245
parametric-eq,minphase-truncation,48000,129,1024,0,4312.5,0.164234804,0.164540462,-2.38743718,1.03061035
parametric-eq,minphase-truncation,48000,129,1024,0,4359.375,0.128308006,0.127845341,-2.22546027,1.0236209
parametric-eq,minphase-truncation,48000,129,1024,0,4406.25,0.0997654667,0.0988482311,-2.06792351,1.01815608
parametric-eq,minphase-truncation,48000,129,1024,0,4453.125,0.0772149256,0.0764221905,-1.91224912,1.01390139
parametric-eq,minphase-truncation,48000,129,1024,0,4500,0.0594942996,0.0593044632,-1.76076833,1.01060295
parametric-eq,minphase-truncation,48000,129,1024,0,4546.875,0.0456426379,0.0461473015,-1.61953478,1.00805667
parametric-eq,minphase-truncation,48000,129,1024,0,4593.75,0.0348712323,0.0357376364,-1.49464298,1.00609927
parametric-eq,minphase-truncation,48000,129,1024,0,4640.625,0.0265368361,0.0272278708,-1.38850867,1.00460079
parametric-eq,minphase-truncation,48000,129,1024,0,4687.5,0.0201181863,0.0202244503,-1.29839359,1.00345826
parametric-eq,minphase-truncation,48000,129,1024,0,4734.375,0.0151960664,0.0146758965,-1.21796576,1.00259058
parametric-eq,minphase-truncation,48000,129,1024,0,4781.25,0.0114363877,0.0106251959,-1.14084961,1.00193417
parametric-eq,minphase-truncation,48000,129,1024,0,4828.125,0.00857549204,0.00796962565,-1.06399837,1.00143945
parametric-eq,minphase-truncation,48000,129,1024,0,4875,0.00640707264,0.00636111089,-0.988921263,1.00106794
parametric-eq,minphase-truncation,48000,129,1024,0,4921.875,0.00477054299,0.00529182403,-0.920156789,1.00078993
parametric-eq,minphase-truncation,48000,129,1024,0,4968.75,0.00354104641,0.00429898379,-0.862042437,1.0005826
parametric-eq,minphase-truncation,48000,129,1024,0,5015.625,0.00262137843,0.00315672164,-0.815776911,0
parametric-eq,minphase-truncation,48000,129,1024,0,5062.5,0.00193588419,0.00193789832,-0.778489213,0
parametric-eq,minphase-truncation,48000,129,1024,0,5109.375,0.0014260509,0.000911276193,-0.74477178,0
parametric-eq,minphase-truncation,48000,129,1024,0,5156.25,0.00104725829,0.000338114579,-0.709679157,0
parametric-eq,minphase-truncation,48000,129,1024,0,5203.125,0.000766119664,0.000289411078,-0.671373508,0
parametric-eq,minphase-truncation,48000,129,1024,0,5250,0.00055804276,0.000588903479,-0.631867914,0
parametric-eq,minphase-truncation,48000,129,1024,0,5296.875,0.000404936919,0.000909309891,-0.595496882,0
parametric-eq,minphase-truncation,48000,129,1024,0,5343.75,0.000293224389,0.000958191773,-0.566100673,0
parametric-eq,minphase-truncation,48000,129,1024,0,5390.625,0.000212369276,0.00063983945,-0.544625125,0
parametric-eq,minphase-truncation,48000,129,1024,0,5437.5,0.000154017249,9.8255787e-05,-0.52852355,0
parametric-eq,minphase-truncation,48000,129,1024,0,5484.375,0.000111639432,-0.000380464057,-0.513244084,0
parametric-eq,minphase-truncation,48000,129,1024,0,5531.25,8.04233579e-05,-0.000544944409,-0.494862658,0
parametric-eq,minphase-truncation,48000,129,1024,0,5578.125,5.71376127e-05,-0.000328500521,-0.472279852,0
parametric-eq,minphase-truncation,48000,129,1024,0,5625,3.98146114e-05,0.000114921665,-0.447699686,0
parametric-eq,minphase-truncation,48000,129,1024,0,5671.875,2.7271828e-05,0.000506324425,-0.425159353,0
parametric-eq,minphase-truncation,48000,129,1024,0,5718.75,1.86245961e-05,0.00060832152,-0.40803617,0
parametric-eq,minphase-truncation,48000,129,1024,0,5765.625,1.29662919e-05,0.000362708359,-0.397026236,0
parametric-eq,minphase-truncation,48000,129,1024,0,5812.5,9.30514663e-06,-8.09178583e-05,-0.389760764,0
parametric-eq,minphase-truncation,48000,129,1024,0,5859.375,6.71253498e-06,-0.000459172125,-0.382234843,0
parametric-eq,minphase-truncation,48000,129,1024,0,5906.25,4.53697924e-06,-0.000553101815,-0.371163146,0
parametric-eq,minphase-truncation,48000,129,1024,0,5953.125,2.52565233e-06,-0.000316067402,-0.355856449,0
parametric-eq,minphase-truncation,48000,129,1024,0,6000,7.70282457e-07,0.000103083243,-0.338526674,0
parametric-eq,minphase-truncation,48000,129,1024,0,6046.875,-4.92745686e-07,0.000452413733,-0.322881638,0
parametric-eq,minphase-truncation,48000,129,1024,0,6093.75,-1.11411178e-06,0.000527481697,-0.311882379,0
parametric-eq,minphase-truncation,48000,129,1024,0,6140.625,-1.16998813e-06,0.000290187969,-0.306000843,0
parametric-eq,minphase-truncation,48000,129,1024,0,6187.5,-9.43375276e-07,-0.000112924954,-0.302982471,0
parametric-eq,minphase-truncation,48000,129,1024,0,6234.375,-7.77139614e-07,-0.000441139042,-0.299213838,0
parametric-eq,minphase-truncation,48000,129,1024,0,6281.25,-8.96366391e-07,-0.000503198338,-0.291857685,0
parametric-eq,minphase-truncation,48000,129,1024,0,6328.125,-1.30583066e-06,-0.000268607247,-0.280485862,0
parametric-eq,minphase-truncation,48000,129,1024,0,6375,-1.81638466e-06,0.000118076172,-0.267260743,0
parametric-eq,minphase-truncation,48000,129,1024,0,6421.875,-2.17615601e-06,0.000426123503,-0.255591581,0
parametric-eq,minphase-truncation,48000,129,1024,0,6468.75,-2.22467635e-06,0.000476071889,-0.248092194,0
parametric-eq,minphase-truncation,48000,129,1024,0,6515.625,-1.98133658e-06,0.000243957453,-0.245054016,0
parametric-eq,minphase-truncation,48000,129,1024,0,6562.5,-1.6235596e-06,-0.00012795751,-0.244314776,0
parametric-eq,minphase-truncation,48000,129,1024,0,6609.375,-1.37590999e-06,-0.000418194227,-0.242568351,0
parametric-eq,minphase-truncation,48000,129,1024,0,6656.25,-1.38011916e-06,-0.000457769312,-0.237319805,0
parametric-eq,minphase-truncation,48000,129,1024,0,6703.125,-1.62145071e-06,-0.000228410687,-0.228326024,0
parametric-eq,minphase-truncation,48000,129,1024,0,6750,-1.94918394e-06,0.000129753818,-0.21768473,0
parametric-eq,minphase-truncation,48000,129,1024,0,6796.875,-2.17277611e-06,0.00040370268,-0.20854711,0
parametric-eq,minphase-truncation,48000,129,1024,0,6843.75,-2.17364722e-06,0.00043406096,-0.203240127,0
parametric-eq,minphase-truncation,48000,129,1024,0,6890.625,-1.96798146e-06,0.000207596182,-0.201911902,0
parametric-eq,minphase-truncation,48000,129,1024,0,6937.5,-1.68833822e-06,-0.000137826164,-0.202481154,0
parametric-eq,minphase-truncation,48000,129,1024,0,6984.375,-1.50022201e-06,-0.000397016999,-0.201894383,0
parametric-eq,minphase-truncation,48000,129,1024,0,7031.25,-1.50556353e-06,-0.000419207291,-0.197931078,0
parametric-eq,minphase-truncation,48000,129,1024,0,7078.125,-1.68891393e-06,-0.000195621126,-0.190488046,0
parametric-eq,minphase-truncation,48000,129,1024,0,7125,-1.93408442e-06,0.000137958145,-0.181596618,0
parametric-eq,minphase-truncation,48000,129,1024,0,7171.875,-2.09706353e-06,0.000383572024,-0.174185955,0
parametric-eq,minphase-truncation,48000,129,1024,0,7218.75,-2.09000245e-06,0.000398441037,-0.170343455,0
parametric-eq,minphase-truncation,48000,129,1024,0,7265.625,-1.92774517e-06,0.000177791867,-0.170101876,0
parametric-eq,minphase-truncation,48000,129,1024,0,7312.5,-1.71283905e-06,-0.000144742554,-0.171452559,0
parametric-eq,minphase-truncation,48000,129,1024,0,7359.375,-1.57149858e-06,-0.000377930741,-0.171555211,0
parametric-eq,minphase-truncation,48000,129,1024,0,7406.25,-1.58009583e-06,-0.000386213132,-0.168416172,0
parametric-eq,minphase-truncation,48000,129,1024,0,7453.125,-1.72464066e-06,-0.000168411623,-0.162042665,0
parametric-eq,minphase-truncation,48000,129,1024,0,7500,-1.91428714e-06,0.000143807002,-0.154402396,0
parametric-eq,minphase-truncation,48000,129,1024,0,7546.875,-2.0378532e-06,0.000365468686,-0.148232289,0
parametric-eq,minphase-truncation,48000,129,1024,0,7593.75,-2.02853059e-06,0.00036778179,-0.145416713,0
parametric-eq,minphase-truncation,48000,129,1024,0,7640.625,-1.89941116e-06,0.000152830825,-0.145893739,0
parametric-eq,minphase-truncation,48000,129,1024,0,7687.5,-1.73131789e-06,-0.000149723611,-0.147720264,0
parametric-eq,minphase-truncation,48000,129,1024,0,7734.375,-1.62269428e-06,-0.00036075467,-0.148239234,0
parametric-eq,minphase-truncation,48000,129,1024,0,7781.25,-1.63234489e-06,-0.000357633926,-0.145648744,0
parametric-eq,minphase-truncation,48000,129,1024,0,7828.125,-1.74809674e-06,-0.000145417154,-0.140045928,0
parametric-eq,minphase-truncation,48000,129,1024,0,7875,-1.89777011e-06,0.000148065251,-0.133339098,0
parametric-eq,minphase-truncation,48000,129,1024,0,7921.875,-1.99379529e-06,0.000349162583,-0.128097237,0
parametric-eq,minphase-truncation,48000,129,1024,0,7968.75,-1.98412348e-06,0.000341070462,-0.126030178,0
parametric-eq,minphase-truncation,48000,129,1024,0,8015.625,-1.88002739e-06,0.000131562895,-0.126996788,0
parametric-eq,minphase-truncation,48000,129,1024,0,8062.5,-1.74620223e-06,-0.000153385391,-0.129113351,0
parametric-eq,minphase-truncation,48000,129,1024,0,8109.375,-1.66088347e-06,-0.000345260652,-0.129882533,0
parametric-eq,minphase-truncation,48000,129,1024,0,8156.25,-1.67037939e-06,-0.000332597344,-0.127667384,0
parametric-eq,minphase-truncation,48000,129,1024,0,8203.125,-1.76428104e-06,-0.000125675238,-0.12264006,0
parametric-eq,minphase-truncation,48000,129,1024,0,8250,-1.8844039e-06,0.000151223982,-0.116654027,0
parametric-eq,minphase-truncation,48000,129,1024,0,8296.875,-1.96056966e-06,0.000334427222,-0.112130193,0
parametric-eq,minphase-truncation,48000,129,1024,0,8343.75,-1.95138011e-06,0.000317548371,-0.110626405,0
parametric-eq,minphase-truncation,48000,129,1024,0,8390.625,-1.86642816e-06,0.000113174111,-0.111934131,0
parametric-eq,minphase-truncation,48000,129,1024,0,8437.5,-1.75821121e-06,-0.00015612468,-0.114223629,0
parametric-eq,minphase-truncation,48000,129,1024,0,8484.375,-1.68991721e-06,-0.000331231061,-0.115138413,0
parametric-eq,minphase-truncation,48000,129,1024,0,8531.25,-1.69871931e-06,-0.000310441988,-0.113185471,0
parametric-eq,minphase-truncation,48000,129,1024,0,8578.125,-1.77578759e-06,-0.000108493868,-0.108600821,0
parametric-eq,minphase-truncation,48000,129,1024,0,8625,-1.87361214e-06,0.000153605346,-0.103187464,0
parametric-eq,minphase-truncation,48000,129,1024,0,8671.875,-1.93509902e-06,0.000321056103,-0.0992346179,0
parametric-eq,minphase-truncation,48000,129,1024,0,8718.75,-1.92673133e-06,0.000296636726,-0.0981662527,0
parametric-eq,minphase-truncation,48000,129,1024,0,8765.625,-1.85663073e-06,9.70725433e-05,-0.0997156142,0
parametric-eq,minphase-truncation,48000,129,1024,0,8812.5,-1.76791677e-06,-0.000158205049,-0.10210218,0
parametric-eq,minphase-truncation,48000,129,1024,0,8859.375,-1.71234693e-06,-0.000318472051,-0.103094903,0
parametric-eq,minphase-truncation,48000,129,1024,0,8906.25,-1.7202573e-06,-0.000290659399,-0.101327889,0
parametric-eq,minphase-truncation,48000,129,1024,0,8953.125,-1.78418026e-06,-9.33639147e-05,-0.097092416,0
parametric-eq,minphase-truncation,48000,129,1024,0,9000,-1.86487472e-06,0.000155426131,-0.0921450776,0
parametric-eq,minphase-truncation,48000,129,1024,0,9046.875,-1.91527615e-06,0.000308868429,-0.0886570183,0
parametric-eq,minphase-truncation,48000,129,1024,0,9093.75,-1.90782937e-06,0.000277887396,-0.0879330997,0
parametric-eq,minphase-truncation,48000,129,1024,0,9140.625,-1.84940028e-06,8.28180054e-05,-0.089655596,0
parametric-eq,minphase-truncation,48000,129,1024,0,9187.5,-1.77579207e-06,-0.000159805965,-0.092089034,0
parametric-eq,minphase-truncation,48000,129,1024,0,9234.375,-1.72992589e-06,-0.000306815786,-0.0931150442,0
parametric-eq,minphase-truncation,48000,129,1024,0,9281.25,-1.73691421e-06,-0.000272853117,-0.091481151,0
parametric-eq,minphase-truncation,48000,129,1024,0,9328.125,-1.79044326e-06,-7.99029072e-05,-0.0875271191,0
parametric-eq,minphase-truncation,48000,129,1024,0,9375,-1.85776705e-06,0.000156835593,-0.0829668028,0
parametric-eq,minphase-truncation,48000,129,1024,0,9421.875,-1.89963635e-06,0.000297708852,-0.0798647124,0
parametric-eq,minphase-truncation,48000,129,1024,0,9468.75,-1.89309375e-06,0.000260948572,-0.079418788,0
parametric-eq,minphase-truncation,48000,129,1024,0,9515.625,-1.84394727e-06,7.00766399e-05,-0.0812661609,0
parametric-eq,minphase-truncation,48000,129,1024,0,9562.5,-1.78221603e-06,-0.000161052282,-0.083712743,0
parametric-eq,minphase-truncation,48000,129,1024,0,9609.375,-1.74388356e-06,-0.000296118768,-0.0847421447,0
parametric-eq,minphase-truncation,48000,129,1024,0,9656.25,-1.74999813e-06,-0.000256709851,-0.0832039898,0
